bin_HH,nEvents,Efficiencies
50,4,8e-05
70,0,0
80,1,2e-05
90,3,6e-05
100,3,6e-05
120,3,6e-05
140,3,6e-05
160,3,6e-05
180,0,0
200,4,8e-05
220,1,2e-05
240,2,4e-05
260,2,4e-05
280,1,2e-05
300,2,4e-05
320,3,6e-05
340,0,0
360,5,0.0001
400,12,0.00024
500,8,0.00016
600,15,0.0003
700,13,0.00026
800,54,0.00108
