bin_HH,nEvents,Efficiencies
50,9,0.00018
100,7,0.00014
150,10,0.0002
200,6,0.00012
250,4,8e-05
300,5,0.0001
350,5,0.0001
400,10,0.0002
500,9,0.00018
600,95,0.0019
