bin_HH,nEvents,Efficiencies
50,12,0.00024
70,6,0.00012
80,6,0.00012
90,3,6e-05
100,14,0.00028
120,9,0.00018
140,16,0.00032
160,14,0.00028
180,10,0.0002
200,12,0.00024
220,11,0.00022
240,13,0.00026
260,7,0.00014
280,6,0.00012
300,4,8e-05
320,8,0.00016
340,9,0.00018
360,23,0.00046
400,32,0.00064
500,54,0.00108
600,25,0.0005
700,31,0.00062
800,81,0.00162
