bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,4,8e-05
450,4,8e-05
500,14,0.00028
600,14,0.00028
700,21,0.00042
800,27,0.00054
900,28,0.00056
1000,55,0.0011
1150,127,0.00254
