bin_HH,nEvents,Efficiencies
50,5,0.0001
100,7,0.00014
150,1,2e-05
200,3,6e-05
250,4,8e-05
300,1,2e-05
350,0,0
400,7,0.00014
500,3,6e-05
600,29,0.00058
