bin_HH,nEvents,Efficiencies
50,9,0.00018
100,16,0.00032
150,16,0.00032
200,17,0.00034
250,13,0.00026
300,9,0.00018
350,10,0.0002
400,16,0.00032
500,11,0.00022
600,19,0.00038
