bin_HH,nEvents,Efficiencies
150,5,0.0001
200,18,0.00036
250,11,0.00022
300,21,0.00042
350,27,0.00054
400,16,0.00032
450,15,0.0003
500,21,0.00042
550,22,0.00044
650,49,0.00098
