Bin , nEvents , Efficiencies
150,150,0.003
160,182,0.00364
170,171,0.00342
180,161,0.00322
190,190,0.0038
200,370,0.0074
220,374,0.00748
240,411,0.00822
260,392,0.00784
280,391,0.00782
300,423,0.00846
320,381,0.00762
340,442,0.00884
360,344,0.00688
380,438,0.00876
400,374,0.00748
420,425,0.0085
440,389,0.00778
460,380,0.0076
480,404,0.00808
500,376,0.00752
520,353,0.00706
540,341,0.00682
560,346,0.00692
580,324,0.00648
600,515,0.0103
630,506,0.01012
660,499,0.00998
690,446,0.00892
720,488,0.00976
750,482,0.00964
780,415,0.0083
810,415,0.0083
840,434,0.00868
870,360,0.0072
900,625,0.0125
950,556,0.01112
1000,555,0.0111
1050,520,0.0104
1100,463,0.00926
1150,424,0.00848
1200,433,0.00866
1250,475,0.0095
1310,440,0.0088
1370,380,0.0076
1430,367,0.00734
1490,340,0.0068
1550,272,0.00544
1610,296,0.00592
1680,277,0.00554
1750,264,0.00528
1820,256,0.00512
1890,249,0.00498
1970,194,0.00388
2050,184,0.00368
