bin_HH,nEvents,Efficiencies
50,4,8e-05
100,8,0.00016
150,4,8e-05
200,1,2e-05
250,8,0.00016
300,9,0.00018
350,4,8e-05
400,6,0.00012
500,12,0.00024
600,47,0.00094
