bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,3,6e-05
400,3,6e-05
450,7,0.00014
500,20,0.0004
600,25,0.0005
700,45,0.0009
800,37,0.00074
900,48,0.00096
1000,46,0.00092
1150,128,0.00256
