bin_HH,nEvents,Efficiencies
50,42,0.00084
100,81,0.00162
150,46,0.00092
200,25,0.0005
250,10,0.0002
300,12,0.00024
350,4,8e-05
400,5,0.0001
500,2,4e-05
600,1,2e-05
