bin_HH,nEvents,Efficiencies
150,55,0.0011
200,90,0.0018
250,57,0.00114
300,40,0.0008
350,28,0.00056
400,20,0.0004
450,15,0.0003
500,12,0.00024
600,10,0.0002
700,2,4e-05
800,1,2e-05
900,1,2e-05
1000,1,2e-05
1150,1,2e-05
