bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,1,2e-05
400,6,0.00012
450,6,0.00012
500,8,0.00016
600,19,0.00038
700,26,0.00052
800,30,0.0006
900,28,0.00056
1000,51,0.00102
1150,123,0.00246
