Bin , nEvents , Efficiencies
150,16,0.00032
160,13,0.00026
170,14,0.00028
180,21,0.00042
190,35,0.0007
200,57,0.00114
220,64,0.00128
240,73,0.00146
260,78,0.00156
280,88,0.00176
300,96,0.00192
320,110,0.0022
340,94,0.00188
360,110,0.0022
380,140,0.0028
400,137,0.00274
420,150,0.003
440,156,0.00312
460,185,0.0037
480,177,0.00354
500,147,0.00294
520,194,0.00388
540,173,0.00346
560,187,0.00374
580,172,0.00344
600,301,0.00602
630,312,0.00624
660,363,0.00726
690,313,0.00626
720,319,0.00638
750,359,0.00718
780,387,0.00774
810,347,0.00694
840,374,0.00748
870,394,0.00788
900,690,0.0138
950,686,0.01372
1000,623,0.01246
1050,661,0.01322
1100,658,0.01316
1150,685,0.0137
1200,665,0.0133
1250,760,0.0152
1310,743,0.01486
1370,723,0.01446
1430,706,0.01412
1490,669,0.01338
1550,609,0.01218
1610,705,0.0141
1680,660,0.0132
1750,587,0.01174
1820,571,0.01142
1890,537,0.01074
1970,492,0.00984
2050,448,0.00896
