bin_HH,nEvents,Efficiencies
50,3,6e-05
70,11,0.00022
80,7,0.00014
90,15,0.0003
100,36,0.00072
120,43,0.00086
140,32,0.00064
160,32,0.00064
180,43,0.00086
200,34,0.00068
220,42,0.00084
240,45,0.0009
260,27,0.00054
280,42,0.00084
300,39,0.00078
320,40,0.0008
340,36,0.00072
360,64,0.00128
400,143,0.00286
500,121,0.00242
600,91,0.00182
700,64,0.00128
800,196,0.00392
